/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_07_497.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_07_497.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_07_497.jpg, 0, 0, 0, 7.80371E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_07_597.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_07_597.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_07_597.jpg, 0, 0, 0, 7.848741E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_07_697.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_07_697.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_07_697.jpg, 0, 0, 0, 7.833246E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_07_802.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_07_802.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_07_802.jpg, 0, 0, 0, 7.795377E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_07_902.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_07_902.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_07_902.jpg, 0, 0, 0, 7.842293E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_005.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_005.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_005.jpg, 0, 0, 0, 7.858896E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_108.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_108.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_108.jpg, 0, 0, 0, 7.997661E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_211.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_211.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_211.jpg, 0, 0, 0, 7.912434E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_312.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_312.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_312.jpg, 0, 0, 0, 7.98297E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_425.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_425.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_425.jpg, 0, 0, 0, 7.994813E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_529.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_529.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_529.jpg, 0, 0, 0, 7.786544E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_636.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_636.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_636.jpg, 0, 0, 0, 7.881878E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_737.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_737.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_737.jpg, 0, 0, 0, 7.812893E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_841.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_841.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_841.jpg, 0, 0, 0, 7.867188E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_08_947.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_08_947.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_08_947.jpg, 0, 0, 0, 7.82953E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_09_050.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_09_050.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_09_050.jpg, 0, 0, 0, 7.802324E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_09_157.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_09_157.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_09_157.jpg, 0, 0, 0, 7.850735E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_09_262.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_09_262.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_09_262.jpg, 0, 0, 0, 7.830469E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_09_366.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_09_366.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_09_366.jpg, 0, 0, 0, 7.830062E-05
/Users/siya/Desktop/data/IMG/center_2019_08_19_12_23_09_468.jpg, /Users/siya/Desktop/data/IMG/left_2019_08_19_12_23_09_468.jpg, /Users/siya/Desktop/data/IMG/right_2019_08_19_12_23_09_468.jpg, 0, 0, 0, 7.855159E-05
